Date,Day,Shift,Class,Subject,Paper Name,Paper Code,Year
7-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A.J.M.C,Journalism,Communicative English,BAJMC202,2nd
7-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.J.M.C,Journalism,Constitution and Indian Political System,BJMC-202,2nd
7-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),M.Sc Bio-Technology,Biotechnology,Plant Genetic Resources: Conservation and Sustainable Use,H-202,2nd
7-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),M.Sc Microbiology,Microbiology,"Microbial Genetics, Molecular Biology and Genetic Engineering",GM-202,2nd
7-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),M.Sc Bio-Informatics,Bioinformatics,Object Oriented Programming with C++,BI-202,2nd
7-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),M.Sc Bio-Chemistry,Biochemistry,Advanced Enzymology,BCH-202,2nd
7-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),M.C.S / M.Sc CS,Computer Science,Design and Analysis of Algorithms,MCS-202,2nd
7-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Sc CS,Computer Science,Applied Mathematics II,BCS-202,2nd
7-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),BPES,Physical Education,Yoga,BPES-202,2nd
7-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),BLISc,Library Science,Information Sources and Services,BLS-202,2nd
7-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),M.Lib,I Library Science,Knowledge Organisation: Cataloguing,MLS-202,2nd
7-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Voc Psychology,Psychology,Personality Psychology,ACP-2102,2nd
7-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Voc Yogic Science,Yoga,Hathyoga-II,YS-2102,2nd
7-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Com LL.B,Law,Sales Management,BCL-2002,2nd
7-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),MIB,MIB,Consumer Behaviour,MIB-202,2nd
7-May-26,Thursday,Shift-II (02:00 P.M. - 05:00 P.M.),B.B.A,Business Administration,Strategic Management and Business Policy,BBA-602,6th
7-May-26,Thursday,Shift-II (02:00 P.M. - 05:00 P.M.),B.B.A,Business Administration,Operation Research,BBA-602,6th
7-May-26,Thursday,Shift-II (02:00 P.M. - 05:00 P.M.),B.C.A,Computer Application,Information System: Analysis Design & Implementation,BCA-602,6th
7-May-26,Thursday,Shift-II (02:00 P.M. - 05:00 P.M.),B.A LL.B,Law,Family Law II (Muslim Law),BL-6002,6th
7-May-26,Thursday,Shift-II (02:00 P.M. - 05:00 P.M.),B.A LL.B,Law,Environmental Law,BL-602,6th
7-May-26,Thursday,Shift-II (02:00 P.M. - 05:00 P.M.),B.Sc CS,Computer Science,Computer Networks,BCS-602,6th
7-May-26,Thursday,Shift-II (02:00 P.M. - 05:00 P.M.),BPES,Physical Education,Educational Technology,BPES-602,6th
7-May-26,Thursday,Shift-II (02:00 P.M. - 05:00 P.M.),B.Voc Yogic Science,Yoga,Yoga & Allied Science,YS-6102,6th
7-May-26,Thursday,Shift-II (02:00 P.M. - 05:00 P.M.),M.Ed,Education,Fundamental of Research Methodology,F-2002,2nd
7-May-26,Thursday,Shift-II (02:00 P.M. - 05:00 P.M.),M.P.Ed,Physical Education,Sports Psychology,MPCC-202,2nd
8-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Financial Management,BBA-402,4th
8-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Financial Management,BBA-402,4th
8-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.C.A,Computer Application,Operating System,BCA-402,4th
8-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Hindi II,BL-4002,4th
8-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Hindi II,BL-402,4th
8-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Law and Media II,BL-4002A,4th
8-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Law and Media II,BL-406,4th
8-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.J.M.C,Journalism,Social Media,BJMC-402,4th
8-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),M.C.S / M.Sc CS,Computer Science,Cryptology and Secure Systems,MCS-402,4th
8-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Sc CS,Computer Science,Computer Organization,BCS-402,4th
8-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Voc Psychology,Psychology,Methods of Behavioural Research & Measurement,ACP-4102,4th
8-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Voc Yogic Science,Yoga,Principles of Naturopathy I,YS-4102,4th
8-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Com LL.B,Law,Auditing,BCL-4002,4th
8-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),MIB,MIB,ESG Frameworks and Standards,MIB-402,4th
8-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),BPES,Physical Education,Basic Principles of Sports Training,BPES-402,4th
8-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),M.P.Ed,Physical Education,Athletic Care and Rehabilitation,MPCC-402,4th
8-May-26,Friday,Shift-II (02:00 P.M. - 05:00 P.M.),B.A LL.B,Law,Law of Property & Easement,BL-8002,8th
8-May-26,Friday,Shift-II (02:00 P.M. - 05:00 P.M.),B.A LL.B,Law,Arbitration Conciliation and ADRS,BL-802,8th
8-May-26,Friday,Shift-II (02:00 P.M. - 05:00 P.M.),B.Com LL.B,Law,Law of Property & Easement,BCL-8002,8th
8-May-26,Friday,Shift-II (02:00 P.M. - 05:00 P.M.),M.Ed,Education,Educational Management Administration & Leadership,F-4002,4th
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Human Resource Management,BBA-203,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Indian Economy,BBA-203,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Business Economics,BBA-2003,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),B.C.A,Computer Application,Organization Behavior,BCA-203,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),B.C.A,Computer Application,Operating Systems,BCA-2003,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Political Science II,BL-2003,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Political Science II,BL-203,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A.J.M.C,Journalism,Mass Media Writing Skills,BAJMC203,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),B.J.M.C,Journalism,Indian Social System,BJMC-203,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),M.Sc Bio-Technology,Biotechnology,Biotechnology in Crop Improvement,H-203,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),M.Sc Microbiology,Microbiology,Agricultural Microbiology,GM-203,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),M.Sc Bio-Informatics,Bioinformatics,Sequence Analysis,BI-203,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),M.Sc Bio-Chemistry,Biochemistry,Immunology,BCH-203,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),M.C.S / M.Sc CS,Computer Science,File Structure and Database Management Systems,MCS-203,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Sc CS,Computer Science,Basic Electronics,BCS-203,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),BPES,Physical Education,Kinesiology,BPES-203,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),BLISc,Library Science,Information Processing and Retrieval,BLS-203,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),M.Lib,I Library Science,Information Sources Natural Sciences,MLS204(A),2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),M.Lib,I Library Science,Information Sources Social Sciences,MLS204(B),2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),M.Lib,I Library Science,Information Sources Medical Science,MLS204(C),2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Voc Psychology,Psychology,Motivation & Emotion,ACP-2103,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Voc Yogic Science,Yoga,Anatomy & Physiology II,YS-2103,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Com LL.B,Law,Business Management,BCL-2003,2nd
9-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),MIB,MIB,Financial Analysis and Decision Making,MIB-203,2nd
9-May-26,Saturday,Shift-II (02:00 P.M. - 05:00 P.M.),B.B.A,Business Administration,Goods and Services Tax,BBA-603,6th
9-May-26,Saturday,Shift-II (02:00 P.M. - 05:00 P.M.),B.B.A,Business Administration,Fundamentals of E-Commerce,BBA-603,6th
9-May-26,Saturday,Shift-II (02:00 P.M. - 05:00 P.M.),B.C.A,Computer Application,E-Commerce,BCA-603,6th
9-May-26,Saturday,Shift-II (02:00 P.M. - 05:00 P.M.),B.A LL.B,Law,Constitutional Law of India II,BL-6003,6th
9-May-26,Saturday,Shift-II (02:00 P.M. - 05:00 P.M.),B.A LL.B,Law,Constitutional Law of India II,BL-603,6th
9-May-26,Saturday,Shift-II (02:00 P.M. - 05:00 P.M.),B.Voc Yogic Science,Yoga,Teaching Methodology in Yoga,YS-6103,6th
9-May-26,Saturday,Shift-II (02:00 P.M. - 05:00 P.M.),M.Ed,Education,Perspective Research and Issues in Teacher Education,F-2003,2nd
9-May-26,Saturday,Shift-II (02:00 P.M. - 05:00 P.M.),M.P.Ed,Physical Education,Test Measurement and Evaluation in Physical Education,MPCC-203,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Marketing Management,BBA-204,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Business Statistics,BBA-204,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Emerging Technologies and Application,BBA-2004,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.C.A,Computer Application,Digital Electronics and Computer Organization,BCA-204,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.C.A,Computer Application,Object Oriented Programming Using Java,BCA-2004,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Economics II,BL-2004,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Economics II,BL-204,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A.J.M.C,Journalism,Photo Journalism,BAJMC204,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.J.M.C,Journalism,General English,BJMC-204,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),M.Sc Bio-Technology,Biotechnology,Recombinant DNA Technology and Genetic Engineering,H-204,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),M.Sc Microbiology,Microbiology,Environmental Microbial Technology,GM-204,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),M.Sc Bio-Informatics,Bioinformatics,Molecular Biology & Genetic Engineering,BI-204,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),M.Sc Bio-Chemistry,Biochemistry,"Computer, Biostatistics & Bioinformatics",BCH-204,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),M.C.S / M.Sc CS,Computer Science,Computer Oriented Numerical Analysis,MCS-204,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Sc CS,Computer Science,Programming in C,BCS-204,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),BPES,Physical Education,Sports Nutrition,BPES-204,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),BLISc,Library Science,Library and Information Technology,BLS-204,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),M.Lib,I Library Science,Information Technology Application in LIS,MLS-205,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Voc Psychology,Psychology,Subsidiary Soft Skills Training,ACP-2104,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Voc Yogic Science,Yoga,General Awareness,YS-2104,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Com LL.B,Law,Marketing Management,BCL-2004,2nd
12-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),MIB,MIB,Business Environment and Legal Aspects of Business,MIB-204,2nd
12-May-26,Tuesday,Shift-II (02:00 P.M. - 05:00 P.M.),B.B.A,Business Administration,International Trade,BBA-604,6th
12-May-26,Tuesday,Shift-II (02:00 P.M. - 05:00 P.M.),B.B.A,Business Administration,Economics and Industrial Law,BBA-604,6th
12-May-26,Tuesday,Shift-II (02:00 P.M. - 05:00 P.M.),B.C.A,Computer Application,Knowledge Management,BCA-604,6th
12-May-26,Tuesday,Shift-II (02:00 P.M. - 05:00 P.M.),B.A LL.B,Law,Public International Law,BL-6004,6th
12-May-26,Tuesday,Shift-II (02:00 P.M. - 05:00 P.M.),B.A LL.B,Law,Muslim Law,BL-604,6th
12-May-26,Tuesday,Shift-II (02:00 P.M. - 05:00 P.M.),M.A.J.M.C,Journalism,Development and International Communication,MAJMC201,2nd
12-May-26,Tuesday,Shift-II (02:00 P.M. - 05:00 P.M.),M.A.J.M.C,Journalism,Information Communication Technology,MAJMC204,2nd
12-May-26,Tuesday,Shift-II (02:00 P.M. - 05:00 P.M.),M.Ed,Education,Education Technology and ICT,F-2004,2nd
12-May-26,Tuesday,Shift-II (02:00 P.M. - 05:00 P.M.),M.P.Ed,Physical Education,Sports Journalism and Mass Media,MPEC-201,2nd
13-May-26,Wednesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Sales and Distribution Management,BBA-404,4th
13-May-26,Wednesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Sales Management,BBA-404,4th
13-May-26,Wednesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.C.A,Computer Application,Optimization Techniques,BCA-404,4th
13-May-26,Wednesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Indian History II,BL-4004,4th
13-May-26,Wednesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Human Right Protection & Remedies,BL-404,4th
13-May-26,Wednesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.J.M.C,Journalism,Electronic Media-II (Television),BJMC-404,4th
13-May-26,Wednesday,Shift-I (10:00 A.M. - 01:00 P.M.),M.C.S / M.Sc CS,Computer Science,Java Programming,MCS-404,4th
13-May-26,Wednesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Voc Psychology,Psychology,Subsidiary Paper Environmental,ACP-4104,4th
13-May-26,Wednesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Voc Yogic Science,Yoga,Diet & Nutrition,YS-4104,4th
13-May-26,Wednesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Com LL.B,Law,Financial Management,BCL-4004,4th
13-May-26,Wednesday,Shift-I (10:00 A.M. - 01:00 P.M.),MIB,MIB,Tax Planning and Management,MIBFM-04,4th
13-May-26,Wednesday,Shift-I (10:00 A.M. - 01:00 P.M.),MIB,MIB,Rural Marketing,MIBMK-04,4th
13-May-26,Wednesday,Shift-I (10:00 A.M. - 01:00 P.M.),BPES,Physical Education,Adapted Physical Education,BPES-404,4th
13-May-26,Wednesday,Shift-I (10:00 A.M. - 01:00 P.M.),M.P.Ed,Physical Education,Professional Preparation in Physical Education,MPEC-402,4th
13-May-26,Wednesday,Shift-II (02:00 P.M. - 05:00 P.M.),B.A LL.B,Law,Law Relating to Women & Child,BL-8003A,8th
13-May-26,Wednesday,Shift-II (02:00 P.M. - 05:00 P.M.),B.A LL.B,Law,Banking Laws and Negotiable Instrument Act,BL-804,8th
13-May-26,Wednesday,Shift-II (02:00 P.M. - 05:00 P.M.),B.Com LL.B,Law,Law Relating to Women & Child,BCL-8003A,8th
14-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Business Environment,BBA-205,2nd
14-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Business Environment,BBA-205,2nd
14-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Media Literacy and Critical Thinking,BBA-2005,2nd
14-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.C.A,Computer Application,Financial Accounting & Management,BCA-205,2nd
14-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.C.A,Computer Application,Web Technologies,BCA-2005,2nd
14-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Law of Torts and Consumer Protection,BL-2005,2nd
14-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Law of Torts,BL-205,2nd
14-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),M.A.J.M.C,Journalism,Important Occurrences of India and Iconic Personalities of India,MAJMC202,2nd
14-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),MIB,MIB,Business Research Methods,MIB-205,2nd
14-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Voc Yogic Science,Yoga,Computer Applications,YS-2105,2nd
14-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Com LL.B,Law,Law of Torts and Consumer Protection,BCL-2005,2nd
14-May-26,Thursday,Shift-II (02:00 P.M. - 05:00 P.M.),B.B.A,Business Administration,Auditing,BBA-605,6th
14-May-26,Thursday,Shift-II (02:00 P.M. - 05:00 P.M.),B.B.A,Business Administration,Retail Management,BBA-605,6th
14-May-26,Thursday,Shift-II (02:00 P.M. - 05:00 P.M.),B.B.A,Business Administration,Cost of Management Accounting,BBA-605,6th
14-May-26,Thursday,Shift-II (02:00 P.M. - 05:00 P.M.),B.A LL.B,Law,Jurisprudence II,BL-6005,6th
14-May-26,Thursday,Shift-II (02:00 P.M. - 05:00 P.M.),B.A LL.B,Law,Transfer of Property & Easement Act,BL-605,6th
14-May-26,Thursday,Shift-II (02:00 P.M. - 05:00 P.M.),B.Com LL.B,Law,Jurisprudence II,BCL-6005,6th
14-May-26,Thursday,Shift-II (02:00 P.M. - 05:00 P.M.),M.P.Ed,Physical Education,Curriculum Designs in Physical Education,MPEC-202,2nd
15-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Research Methodology,BBA-405,4th
15-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Research Methodology,BBA-405,4th
15-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.C.A,Computer Application,Mathematics III,BCA-409,4th
15-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Law of Human Rights,BL-4005,4th
15-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,History II,BL-405,4th
15-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Com LL.B,Law,Law of Human Rights,BCL-4005,4th
15-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),MIB,MIB,Financial Institutions and Services,MIBFM-05,4th
15-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),MIB,MIB,Integrated Marketing Communication,MIBMK-05,4th
15-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Voc Yogic Science,Yoga,General Hindi,YS-4105,4th
15-May-26,Friday,Shift-II (02:00 P.M. - 05:00 P.M.),B.A LL.B,Law,Banking Law including Negotiable Instrument Act,BL-8004,8th
15-May-26,Friday,Shift-II (02:00 P.M. - 05:00 P.M.),B.A LL.B,Law,Drafting of Pleading & Conveyancing,BL-805,8th
15-May-26,Friday,Shift-II (02:00 P.M. - 05:00 P.M.),B.Com LL.B,Law,Banking Law including Negotiable Instrument Act,BCL-8004,8th
15-May-26,Friday,Shift-II (02:00 P.M. - 05:00 P.M.),M.Ed,Education,Guidance and Counseling,F-4005,4th
15-May-26,Friday,Shift-II (02:00 P.M. - 05:00 P.M.),M.P.Ed,Physical Education,Sports Sociology,MPCC-403,4th
16-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Fundamentals of Computer,BBA-206,2nd
16-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Principles of Accounting,BBA-206,2nd
16-May-26,Saturday,Shift-I (10:00 A.M. - 12:00 Noon),B.B.A,Business Administration,Indian Constitution I,BBA-2009,2nd
16-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),B.C.A,Computer Application,Indian Constitution II,BCA-2006,2nd
16-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),M.A.J.M.C,Journalism,Radio,MAJMC203,2nd
16-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),MIB,MIB,Human Resource Management,MIB-206,2nd
16-May-26,Saturday,Shift-I (10:00 A.M. - 01:00 P.M.),B.Voc Yogic Science,Yoga,Environmental Science,YS-2109,2nd
16-May-26,Saturday,Shift-II (02:00 P.M. - 05:00 P.M.),B.B.A,Business Administration,Fundamentals of E-Commerce,BBA-606,6th
16-May-26,Saturday,Shift-II (02:00 P.M. - 05:00 P.M.),B.B.A,Business Administration,Digital Marketing,BBA-609,6th
16-May-26,Saturday,Shift-II (02:00 P.M. - 05:00 P.M.),B.A LL.B,Law,Arbitration Conciliation & ADR,BL-8005,8th
18-May-26,Monday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Entrepreneurship and Small Business Management,BBA-409,4th
18-May-26,Monday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Operation Research,BBA-406,4th
18-May-26,Monday,Shift-I (10:00 A.M. - 01:00 P.M.),MIB,MIB,Merger and Acquisitions,MIBFM-06,4th
18-May-26,Monday,Shift-I (10:00 A.M. - 01:00 P.M.),MIB,MIB,Services Marketing,MIBMK-06,4th
18-May-26,Monday,Shift-II (02:00 P.M. - 05:00 P.M.),M.Ed,Education,Academic Writing,F-4006,4th
19-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Business Communication II,BBA-2007,2nd
19-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Land Laws of U.P. (U.P. Revenue Code 2006),BL-9006,10th
19-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Land Laws of U.P. (U.P. Z.A. Act & L.R. 1950),BL-911,10th
19-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),M.A.J.M.C,Journalism,Information Communication Technology,MAJMC204,2nd
19-May-26,Tuesday,Shift-I (10:00 A.M. - 01:00 P.M.),MIB,MIB,International Trade Operations and Documentation,MIB-207,2nd
19-May-26,Tuesday,Shift-II (02:00 P.M. - 05:00 P.M.),B.Com LL.B,Law,Land Laws (U.P. Revenue Code 2006),BCL-9006,10th
21-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.B.A,Business Administration,Environmental Studies,8,2nd
21-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.C.A,Computer Application,Environmental Studies,8,2nd
21-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.J.M.C,Journalism,Environmental Studies,8,2nd
21-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Law of Taxation,BL-9007,10th
21-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Law of Taxation,BL-912,10th
21-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),MIB,MIB,French Advanced,MIB-208,2nd
21-May-26,Thursday,Shift-II (02:00 P.M. - 05:00 P.M.),B.Com LL.B,Law,Law of Taxation,BCL-9007,10th
22-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Indian Judicial System,BL-9008,10th
22-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Cyber Law,BL-913,10th
22-May-26,Friday,Shift-I (10:00 A.M. - 01:00 P.M.),M.Ed,Education,Self Development and Communication Skill,F-4008,4th
22-May-26,Friday,Shift-II (02:00 P.M. - 05:00 P.M.),B.Com LL.B,Law,Indian Judicial System,BCL-9008,10th
25-May-26,Monday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Law of Trust Equity & Fiduciary Relation,BL-9008A,10th
25-May-26,Monday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Indian Judicial System Problem & Solution,BL-914,10th
25-May-26,Monday,Shift-I (10:00 A.M. - 11:30 A.M.),B.Voc Medical Lab Technology,Medical Lab Technology,Basic of Biochemistry Instruments and Reagents,MM23,2nd
25-May-26,Monday,Shift-I (10:00 A.M. - 11:30 A.M.),B.Voc Airlines Tourism,Hospitality & Tourism,Travel Content Writing,AT26,2nd
25-May-26,Monday,Shift-II (02:00 P.M. - 05:00 P.M.),B.Com LL.B,Law,Law of Trust Equity & Financing Relation,BCL-9008A,10th
25-May-26,Monday,Shift-II (02:00 P.M. - 03:30 P.M.),B.Voc Medical Lab Technology,Medical Lab Technology,Endocrinology Tumor & Cancer Markers,MM43,4th
25-May-26,Monday,Shift-II (02:00 P.M. - 03:30 P.M.),B.Voc Airlines Tourism,Hospitality & Tourism,Managerial Economics,AT43,4th
28-May-26,Thursday,Shift-I (10:00 A.M. - 01:00 P.M.),B.A LL.B,Law,Law Relating to Right to Information,BL-9009,10th
28-May-26,Thursday,Shift-I (10:00 A.M. - 11:30 A.M.),B.Voc Medical Lab Technology,Medical Lab Technology,Clinical Biochemistry and Basic Hematological Techniques,MM24,2nd
28-May-26,Thursday,Shift-I (10:00 A.M. - 11:30 A.M.),B.Voc Airlines Tourism,Hospitality & Tourism,French I / German I,AT27,2nd
28-May-26,Thursday,Shift-II (02:00 P.M. - 05:00 P.M.),B.Com LL.B,Law,Law Relating to Right to Information,BCL-9009,10th
28-May-26,Thursday,Shift-II (02:00 P.M. - 03:30 P.M.),B.Voc Medical Lab Technology,Medical Lab Technology,Systemic Bacteriology Virology & Mycology,MM44,4th
